CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
-0.11,-0.09,-0.07,-0.029539469,-0.018700216,1.0589,0.15066,0.0201,0.033645757,0.02434065,1.0778,0.20659,0.0067,0.07751822,0.071572079,1.0532,0.19066,-0.0304
-0.11,-0.11,-0.09,-0.081524662,-0.028205353,1.0304,0.30149,0.0217,-0.029539469,-0.018700216,1.0589,0.15066,0.0201,0.033645757,0.02434065,1.0778,0.20659,0.0067
-0.07,-0.11,-0.11,-0.152836006,-0.047323688,0.9826,0.21093,-0.0233,-0.081524662,-0.028205353,1.0304,0.30149,0.0217,-0.029539469,-0.018700216,1.0589,0.15066,0.0201
-0.03,-0.07,-0.11,-0.196118939,-0.124256976,0.8572,0.16613,0.0412,-0.152836006,-0.047323688,0.9826,0.21093,-0.0233,-0.081524662,-0.028205353,1.0304,0.30149,0.0217
0,-0.03,-0.07,-0.213909917,-0.136622954,0.7195,-0.07837,-0.0249,-0.196118939,-0.124256976,0.8572,0.16613,0.0412,-0.152836006,-0.047323688,0.9826,0.21093,-0.0233
0.03,0,-0.03,-0.224702618,-0.04230463,0.6769,0.01079,-0.0374,-0.213909917,-0.136622954,0.7195,-0.07837,-0.0249,-0.196118939,-0.124256976,0.8572,0.16613,0.0412
0.07,0.03,0,-0.203421432,0.023140665,0.7002,0.03983,0.0442,-0.224702618,-0.04230463,0.6769,0.01079,-0.0374,-0.213909917,-0.136622954,0.7195,-0.07837,-0.0249
0.07,0.07,0.03,-0.159575161,0.096576792,0.7975,-0.06132,-0.0588,-0.203421432,0.023140665,0.7002,0.03983,0.0442,-0.224702618,-0.04230463,0.6769,0.01079,-0.0374
0.06,0.07,0.07,-0.120010699,0.068827223,0.8669,0.16202,-0.038,-0.159575161,0.096576792,0.7975,-0.06132,-0.0588,-0.203421432,0.023140665,0.7002,0.03983,0.0442
0.04,0.06,0.07,-0.083455358,-0.021515814,0.8452,-0.00118,0.0254,-0.120010699,0.068827223,0.8669,0.16202,-0.038,-0.159575161,0.096576792,0.7975,-0.06132,-0.0588
0.01,0.04,0.06,-0.058746354,-0.131972351,0.7122,-0.08029,-0.0238,-0.083455358,-0.021515814,0.8452,-0.00118,0.0254,-0.120010699,0.068827223,0.8669,0.16202,-0.038
-0.01,0.01,0.04,-0.047768319,-0.11534548,0.5961,0.02244,-0.0196,-0.058746354,-0.131972351,0.7122,-0.08029,-0.0238,-0.083455358,-0.021515814,0.8452,-0.00118,0.0254
-0.03,-0.01,0.01,-0.058806178,-0.077866327,0.5178,-0.09695,-0.0232,-0.047768319,-0.11534548,0.5961,0.02244,-0.0196,-0.058746354,-0.131972351,0.7122,-0.08029,-0.0238
-0.01,-0.03,-0.01,-0.078214514,-0.024078236,0.4936,-0.17103,-0.0484,-0.058806178,-0.077866327,0.5178,-0.09695,-0.0232,-0.047768319,-0.11534548,0.5961,0.02244,-0.0196
0,-0.01,-0.03,-0.083759134,0.00218917,0.4958,-0.10267,0.0464,-0.078214514,-0.024078236,0.4936,-0.17103,-0.0484,-0.058806178,-0.077866327,0.5178,-0.09695,-0.0232
0.02,0,-0.01,-0.079172935,0.037805378,0.5338,-0.20164,-0.0085,-0.083759134,0.00218917,0.4958,-0.10267,0.0464,-0.078214514,-0.024078236,0.4936,-0.17103,-0.0484
0.02,0.02,0,-0.061481494,0.08163075,0.6159,-0.10566,-0.008,-0.079172935,0.037805378,0.5338,-0.20164,-0.0085,-0.083759134,0.00218917,0.4958,-0.10267,0.0464
0.02,0.02,0.02,-0.063061122,0.027824732,0.6439,-0.05536,-0.0209,-0.061481494,0.08163075,0.6159,-0.10566,-0.008,-0.079172935,0.037805378,0.5338,-0.20164,-0.0085
-0.02,0.02,0.02,-0.038939068,-0.00685609,0.637,0.03199,-0.0255,-0.063061122,0.027824732,0.6439,-0.05536,-0.0209,-0.061481494,0.08163075,0.6159,-0.10566,-0.008
-0.01,-0.02,0.02,-0.051462647,0.02344787,0.6606,-0.18174,0.0341,-0.038939068,-0.00685609,0.637,0.03199,-0.0255,-0.063061122,0.027824732,0.6439,-0.05536,-0.0209
-0.01,-0.01,-0.02,-0.057020886,0.03814072,0.699,-0.1131,0.0184,-0.051462647,0.02344787,0.6606,-0.18174,0.0341,-0.038939068,-0.00685609,0.637,0.03199,-0.0255
0.03,-0.01,-0.01,-0.078448605,0.041997555,0.7413,0.0148,0.0288,-0.057020886,0.03814072,0.699,-0.1131,0.0184,-0.051462647,0.02344787,0.6606,-0.18174,0.0341
0.04,0.03,-0.01,-0.056029313,0.020049349,0.7615,0.02718,0.0161,-0.078448605,0.041997555,0.7413,0.0148,0.0288,-0.057020886,0.03814072,0.699,-0.1131,0.0184
0.05,0.04,0.03,-0.033385853,0.005259807,0.7668,0.15588,0.0174,-0.056029313,0.020049349,0.7615,0.02718,0.0161,-0.078448605,0.041997555,0.7413,0.0148,0.0288
0.05,0.05,0.04,0.008974326,-0.014589202,0.7521,0.36626,0.0302,-0.033385853,0.005259807,0.7668,0.15588,0.0174,-0.056029313,0.020049349,0.7615,0.02718,0.0161
0.05,0.05,0.05,0.027030676,-0.029085509,0.7228,0.04585,-0.0751,0.008974326,-0.014589202,0.7521,0.36626,0.0302,-0.033385853,0.005259807,0.7668,0.15588,0.0174
0.08,0.05,0.05,0.051273111,0.02581009,0.7488,-0.01673,0.006,0.027030676,-0.029085509,0.7228,0.04585,-0.0751,0.008974326,-0.014589202,0.7521,0.36626,0.0302
